Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year,PitStopNextLap,LapsRemaining
LAW,8.0,1.0,2,11.0,0,-0.2659081507895016,-0.2955290652601308,-0.23460143900699235,-0.19433148464884298,311.0,328.0,307.0,320.0,12.0,618.469,29.7,42.0,43.6,2.4,0,1,2023,0,43.0
LAW,9.0,1.0,2,12.0,0,-0.2470562345026044,-0.3197349712437913,-0.19845957925914257,-0.1612204334163942,315.0,335.0,306.0,332.0,12.0,705.8,29.7,43.0,43.6,1.0,162,1,2023,0,42.0
LAW,10.0,1.0,2,13.0,0,-0.23175925100123654,-0.295950037538108,-0.1815775263506081,-0.1712977098784441,316.0,326.0,308.0,334.0,12.0,793.306,29.8,41.0,44.1,0.6,178,1,2023,0,41.0
LAW,11.0,1.0,2,14.0,0,-0.20547429343550516,-0.3090001781553851,-0.11238488696492238,-0.16769868257056914,317.0,327.0,307.0,330.0,12.0,880.954,29.9,41.0,43.9,2.2,162,1,2023,1,40.0
LAW,12.0,1.0,2,15.0,0,-0.23359058001196328,-0.2951080929821543,-0.1359246508796402,-0.2224038976502668,310.0,310.0,306.0,349.0,11.0,968.846,29.9,41.0,43.9,1.8,181,1,2023,1,39.0
LAW,13.0,1.0,2,16.0,0,0.2427704132489554,-0.2709021869984938,-0.14305791267197837,0.8181948646332735,308.0,310.0,307.0,317.0,15.0,1056.477,29.8,41.0,43.1,1.2,172,1,2023,1,38.0
LAW,14.0,2.0,3,4.0,0,1.8899969957800977,3.94134642643634,-0.1941796221837392,-0.2629529386523224,318.0,304.0,304.0,281.0,16.0,1148.53,29.9,41.0,43.7,1.2,199,1,2023,0,37.0
LAW,15.0,2.0,3,5.0,0,-0.29833344680296553,-0.27448045136129634,-0.2750232558302447,-0.24975650519011477,309.0,306.0,303.0,323.0,14.0,1255.874,30.0,42.0,43.7,2.0,258,1,2023,0,36.0
LAW,16.0,2.0,3,6.0,0,-0.2571824066795658,-0.24017121070619546,-0.22223711856693867,-0.2504763106516898,308.0,306.0,305.0,311.0,14.0,1342.904,30.0,40.0,43.9,1.7,178,1,2023,0,35.0
LAW,17.0,2.0,3,7.0,0,-0.2967175682640885,-0.2490116285437057,-0.26575001550020483,-0.2845471024995713,312.0,307.0,305.0,302.0,14.0,1430.316,29.9,41.0,43.7,1.7,0,1,2023,0,34.0
LAW,18.0,2.0,3,8.0,0,-0.3214943725268686,-0.2915298286193525,-0.2776387851541029,-0.2792685291146886,310.0,306.0,306.0,320.0,14.0,1517.361,29.7,40.0,43.5,1.3,216,1,2023,0,33.0
LAW,19.0,2.0,3,9.0,0,-0.2965021177922388,-0.2536423236014498,-0.2512457165224494,-0.2934247031923298,308.0,307.0,306.0,300.0,14.0,1604.176,29.8,40.0,43.6,1.2,158,1,2023,0,32.0
LAW,20.0,2.0,3,10.0,0,-0.3134149798324836,-0.2740594790833191,-0.2757365820094786,-0.2831074915764222,310.0,310.0,306.0,306.0,14.0,1691.223,29.9,40.0,44.3,0.8,201,1,2023,0,31.0
LAW,21.0,2.0,3,11.0,0,-0.2831441885375233,-0.2586939909371696,-0.23769251911700537,-0.27159060419122233,311.0,311.0,306.0,319.0,13.0,1778.113,30.0,39.0,44.3,1.2,82,1,2023,0,30.0
LAW,22.0,2.0,3,12.0,0,-0.1874841790360085,-0.25574718499133287,-0.08860734765712629,-0.2123266211882169,323.0,327.0,308.0,326.0,13.0,1865.284,30.0,39.0,44.0,1.3,145,1,2023,0,29.0
LAW,23.0,2.0,3,13.0,0,-0.27840427815681645,-0.2654295473847968,-0.20868392116149456,-0.28262762126870494,313.0,312.0,308.0,313.0,13.0,1953.343,29.9,41.0,43.7,1.3,178,1,2023,0,28.0
LAW,24.0,2.0,3,14.0,0,-0.2962866673203875,-0.2740594790833191,-0.22532819867695167,-0.29582405473091256,315.0,315.0,309.0,319.0,13.0,2040.558,29.9,41.0,43.6,1.5,210,1,2023,0,27.0
LAW,25.0,2.0,3,15.0,0,-0.27958925575199245,-0.2976339266500146,-0.20059955779684427,-0.25671462465200606,312.0,312.0,307.0,317.0,12.0,2127.607,29.9,41.0,43.5,1.7,177,1,2023,0,26.0
LAW,26.0,2.0,3,16.0,0,-0.2919776578833832,-0.28205795236487646,-0.2174816107053796,-0.28502697280728856,313.0,313.0,307.0,320.0,11.0,2214.811,29.8,40.0,43.6,1.6,156,1,2023,0,25.0
LAW,27.0,2.0,3,17.0,0,-0.29887207298259066,-0.29826538506697964,-0.22318822013924997,-0.2761493721145309,311.0,314.0,306.0,317.0,11.0,2301.9,29.9,40.0,43.4,1.0,228,1,2023,0,24.0
LAW,28.0,2.0,3,18.0,0,-0.2610605151728706,-0.295950037538108,-0.15542223311203204,-0.2629529386523224,314.0,312.0,307.0,319.0,11.0,2388.925,29.9,41.0,43.0,1.2,174,1,2023,0,23.0
LAW,29.0,2.0,3,19.0,0,-0.28993087840080517,-0.31405184549110565,-0.17325538759287953,-0.2886260001151635,311.0,313.0,307.0,320.0,11.0,2476.301,29.9,41.0,42.9,1.0,163,1,2023,0,22.0
LAW,30.0,2.0,3,20.0,0,-0.24910301398518242,-0.27679579889016803,-0.15803776243589024,-0.2555149488827147,311.0,311.0,306.0,318.0,11.0,2563.409,29.7,42.0,42.5,0.8,317,1,2023,0,21.0
LAW,31.0,2.0,3,21.0,0,-0.24608670737927818,-0.2936346900092356,-0.13378467234193853,-0.2540753379595647,313.0,311.0,307.0,323.0,11.0,2650.896,29.7,41.0,42.5,1.2,190,1,2023,1,20.0
LAW,32.0,2.0,3,22.0,0,-0.2481334868618562,-0.2868991335616084,-0.14377123885121226,-0.2562347543442897,312.0,311.0,307.0,320.0,11.0,2738.411,29.8,41.0,42.6,1.1,136,1,2023,1,19.0
LAW,33.0,2.0,3,23.0,0,0.22014811370467907,-0.2607988523270534,-0.1761086923098143,0.7896425813241333,314.0,312.0,307.0,308.0,12.0,2825.907,29.9,41.0,42.6,1.1,174,1,2023,1,18.0
LAW,34.0,3.0,2,4.0,0,1.8216991962035676,3.934610869988712,-0.29190530873878,-0.3087805530392624,310.0,310.0,307.0,283.0,16.0,2917.75,29.8,42.0,42.5,1.5,164,1,2023,0,17.0
LAW,35.0,3.0,2,5.0,0,-0.3812818784653142,-0.3108945534062803,-0.33304045174126623,-0.33445361450210265,311.0,309.0,307.0,308.0,16.0,3024.46,29.8,41.0,42.6,1.8,139,1,2023,0,16.0
LAW,36.0,3.0,2,6.0,0,-0.36792394921059873,-0.3233132356065931,-0.29666081660033905,-0.32725555988635274,311.0,310.0,308.0,312.0,16.0,3110.72,29.9,42.0,42.5,1.2,196,1,2023,0,15.0
LAW,37.0,3.0,2,7.0,0,-0.3820359551167906,-0.32710198610838354,-0.3140184202950301,-0.3368529660406854,313.0,313.0,310.0,314.0,16.0,3197.104,30.1,41.0,42.5,1.5,171,1,2023,0,14.0
LAW,38.0,3.0,2,8.0,0,-0.39819474050555903,-0.332995598000057,-0.33946038735437134,-0.34045199334856036,316.0,316.0,310.0,318.0,16.0,3283.357,30.0,40.0,42.8,1.6,186,1,2023,0,13.0
LAW,39.0,3.0,2,9.0,0,-0.38289775700419115,-0.378881576299517,-0.2512457165224494,-0.34309128004100253,319.0,330.0,308.0,324.0,15.0,3369.46,30.0,40.0,42.8,1.1,145,1,2023,0,12.0
LAW,40.0,3.0,2,10.0,0,-0.37988145039828847,-0.31994545738277913,-0.3282849438797072,-0.32581594896320276,313.0,311.0,306.0,313.0,14.0,3455.705,30.0,40.0,42.8,1.7,205,1,2023,0,11.0
LAW,41.0,3.0,2,11.0,0,-0.36436901642506936,-0.29047739792441024,-0.3166339496188874,-0.33661303088682765,311.0,313.0,307.0,312.0,14.0,3541.978,30.1,41.0,42.9,2.0,187,1,2023,0,10.0
LAW,42.0,3.0,2,12.0,0,-0.39625568625890817,-0.31447281776908215,-0.3446914460020869,-0.3519688807337602,313.0,314.0,307.0,314.0,13.0,3628.395,30.3,39.0,42.5,1.3,188,1,2023,0,9.0
LAW,43.0,3.0,2,13.0,0,-0.39388573106855473,-0.3218398326336744,-0.31782282658427696,-0.36540524934982643,315.0,316.0,309.0,311.0,13.0,3714.516,30.2,39.0,42.5,1.6,168,1,2023,0,8.0
LAW,44.0,3.0,2,14.0,0,-0.4263110270820187,-0.3430989326714974,-0.369182311489116,-0.3615662868880929,316.0,326.0,308.0,317.0,12.0,3800.659,30.0,40.0,41.7,0.8,334,1,2023,0,7.0
LAW,45.0,3.0,2,15.0,0,-0.3948552581918809,-0.3212083742167093,-0.30308075221344416,-0.3831604507353418,313.0,311.0,308.0,326.0,12.0,3886.501,30.0,40.0,41.7,1.1,161,1,2023,0,6.0
LAW,46.0,3.0,2,16.0,0,-0.4073513855591958,-0.33973115444768415,-0.3259071899489281,-0.3668448602729756,312.0,311.0,309.0,324.0,12.0,3972.635,30.0,41.0,41.6,1.5,181,1,2023,0,5.0
LAW,47.0,3.0,2,17.0,0,-0.33862268503896314,-0.2395397522892304,-0.28263206840873933,-0.37164356335014276,311.0,312.0,309.0,330.0,12.0,4058.653,30.0,41.0,41.2,1.1,176,1,2023,0,4.0
LAW,48.0,3.0,2,18.0,0,-0.3987333666851857,-0.33215365344410336,-0.30688515850269105,-0.37548252581187547,314.0,313.0,311.0,333.0,12.0,4145.309,30.1,41.0,41.2,1.7,161,1,2023,0,3.0
LAW,49.0,3.0,2,19.0,0,-0.27624977343831436,-0.31847205440986115,-0.10453829899334949,-0.3224568568091864,311.0,328.0,311.0,319.0,13.0,4231.407,30.0,41.0,41.0,1.2,179,1,2023,0,2.0
LAW,50.0,3.0,2,20.0,0,-0.3623222369424913,-0.3584644208176469,-0.2598056306732554,-0.31189971003942013,315.0,313.0,310.0,347.0,12.0,4318.642,30.0,41.0,40.8,1.6,152,1,2023,0,1.0
LEC,1.0,1.0,2,1.0,1,-0.11250741483211917,-0.27258607611040114,-0.25219681809476074,-0.32581594896320276,322.0,306.0,307.0,280.0,4.0,0.0,29.3,41.0,42.8,0.6,332,1,2023,0,52.0
LEC,2.0,1.0,2,2.0,1,-0.3756801661972083,-0.3003702464568627,-0.29499638884879303,-0.3723633688117177,309.0,307.0,308.0,312.0,3.0,88.904,29.2,41.0,42.5,1.5,4,1,2023,0,51.0
LEC,3.0,1.0,2,3.0,1,-0.43956123110080997,-0.3470981693122764,-0.40722637438158926,-0.34812991827202666,322.0,326.0,308.0,315.0,3.0,175.216,29.2,40.0,43.1,1.0,189,1,2023,0,50.0
LEC,4.0,1.0,2,4.0,1,-0.4065973089077194,-0.3176301098539075,-0.36395125284140134,-0.3519688807337602,309.0,323.0,308.0,316.0,3.0,260.935,29.4,39.0,43.2,1.3,23,1,2023,0,49.0
LEC,5.0,1.0,2,5.0,1,-0.38063552704976494,-0.324155180162546,-0.32281610983891423,-0.3282153005017863,311.0,322.0,308.0,327.0,3.0,346.96,29.5,40.0,43.1,0.8,204,1,2023,0,48.0
LEC,6.0,1.0,2,6.0,1,-0.3572591508540106,-0.29005642564643375,-0.29880079513804075,-0.339252317579269,311.0,324.0,309.0,315.0,3.0,433.226,29.5,41.0,43.1,1.2,250,1,2023,0,47.0
LEC,7.0,1.0,2,7.0,1,-0.35833640321326243,-0.3056323999315719,-0.2854853731256749,-0.3373328363484026,309.0,323.0,309.0,329.0,3.0,519.709,29.7,41.0,43.4,1.7,164,1,2023,0,46.0
LEC,8.0,1.0,2,8.0,1,-0.4123067464117509,-0.3325746257220805,-0.34683142453978777,-0.3649253790421092,312.0,324.0,309.0,327.0,3.0,606.182,29.6,42.0,43.6,1.8,160,1,2023,0,45.0
LEC,9.0,1.0,2,9.0,1,-0.33625272984861126,-0.32520761085748834,-0.28049208987103763,-0.2708707987296473,311.0,324.0,307.0,330.0,3.0,692.154,29.7,43.0,43.6,1.0,162,1,2023,0,44.0
LEC,10.0,1.0,2,10.0,1,-0.32451067913277126,-0.26816586719164565,-0.2738343788648551,-0.3164584779627287,310.0,323.0,308.0,326.0,3.0,778.832,29.8,41.0,44.1,0.6,178,1,2023,1,43.0
LEC,11.0,1.0,2,11.0,1,-0.319016692100591,-0.27426996522230773,-0.28453427155336364,-0.28646658373043854,311.0,322.0,308.0,315.0,3.0,865.619,29.9,41.0,43.9,2.2,162,1,2023,1,42.0
LEC,12.0,1.0,2,12.0,1,-0.3345291260738086,-0.2831103830598187,-0.25053239034321556,-0.34525069642572664,311.0,314.0,308.0,319.0,3.0,952.457,29.9,41.0,43.9,1.8,181,1,2023,1,41.0
LEC,13.0,1.0,2,13.0,1,-0.34928748339555127,-0.3043694830976418,-0.26527446471404836,-0.3390123824254104,315.0,317.0,307.0,320.0,3.0,1039.151,29.8,41.0,43.1,1.2,172,1,2023,0,40.0
LEC,14.0,1.0,2,14.0,1,-0.3080287180362275,-0.27490142363927283,-0.2205726908153926,-0.32581594896320276,310.0,312.0,308.0,317.0,3.0,1125.708,29.9,41.0,43.7,1.2,199,1,2023,0,39.0
LEC,15.0,1.0,2,15.0,1,-0.2677394798002299,-0.24859065626572924,-0.21914603845692482,-0.26751170657563095,315.0,328.0,308.0,320.0,3.0,1212.648,30.1,40.0,43.7,1.5,205,1,2023,0,38.0
LEC,16.0,1.0,2,16.0,1,-0.28486779231232445,-0.28205795236487646,-0.19513072375605134,-0.29174515711532123,325.0,325.0,309.0,334.0,3.0,1299.962,30.0,42.0,43.5,0.8,156,1,2023,0,37.0
LEC,17.0,1.0,2,17.0,1,-0.2293892958108831,-0.26816586719164565,-0.15209337760894082,-0.2274425358812909,316.0,324.0,311.0,330.0,3.0,1387.117,30.0,40.0,43.9,1.7,178,1,2023,0,36.0
LEC,18.0,1.0,2,18.0,1,-0.24791803639000493,-0.2911088563413753,-0.14234458649274445,-0.252395791882557,315.0,322.0,309.0,322.0,3.0,1474.787,29.8,39.0,43.5,1.5,268,1,2023,1,35.0
LEC,19.0,1.0,2,19.0,1,-0.22594208826127937,-0.26900781174759936,-0.13854018020349756,-0.23248117411231584,312.0,322.0,306.0,327.0,2.0,1562.285,29.7,40.0,43.5,1.3,216,1,2023,1,34.0
LEC,20.0,1.0,2,20.0,1,0.14603315138819029,-0.295950037538108,-0.21343942902305363,0.7023061853197049,311.0,311.0,307.0,319.0,3.0,1649.987,29.9,40.0,44.3,0.8,201,1,2023,1,33.0
LEC,21.0,2.0,3,1.0,1,1.728193691420555,3.779482585554298,-0.23674141754469405,-0.395877013889833,328.0,321.0,311.0,285.0,8.0,1741.142,30.0,39.0,44.4,1.6,180,1,2023,0,32.0
LEC,22.0,2.0,3,2.0,1,-0.4370835506745309,-0.3085792058774086,-0.3587201941936858,-0.4354663142764558,311.0,320.0,311.0,341.0,6.0,1846.984,30.0,39.0,44.0,1.3,145,1,2023,0,31.0
LEC,23.0,2.0,3,3.0,1,-0.4300814103393978,-0.3363633762238702,-0.3366070826374358,-0.4105130582751906,312.0,320.0,310.0,316.0,5.0,1932.726,30.0,40.0,43.7,1.7,134,1,2023,0,30.0
LEC,24.0,2.0,3,4.0,1,-0.4165080306128326,-0.34457233564441614,-0.30926291243347104,-0.3985163005822744,311.0,321.0,311.0,329.0,4.0,2018.533,29.9,41.0,43.6,1.5,210,1,2023,1,29.0
LEC,25.0,2.0,3,5.0,1,-0.40271920041441456,-0.3477296277292415,-0.29689859199341734,-0.37668220158116683,311.0,321.0,311.0,347.0,4.0,2104.466,29.9,41.0,43.5,2.0,179,1,2023,1,28.0
LEC,26.0,2.0,3,6.0,1,-0.4348213207201031,-0.3258390692744534,-0.3506358308290355,-0.4189107886602319,312.0,321.0,310.0,346.0,4.0,2190.527,29.8,40.0,43.6,1.6,156,1,2023,1,27.0
LEC,27.0,2.0,3,7.0,1,-0.38408273459936715,-0.3296278197762438,-0.33446710409973407,-0.31789808888587867,311.0,326.0,309.0,329.0,3.0,2276.29,29.9,39.0,43.4,1.7,153,1,2023,0,26.0
LEC,28.0,2.0,3,8.0,1,-0.4455938443126169,-0.3304697643321967,-0.35253803397365896,-0.43570624943031444,310.0,321.0,310.0,328.0,3.0,2362.524,29.9,41.0,43.0,1.2,174,1,2023,0,25.0
LEC,29.0,2.0,3,9.0,1,-0.42932733368792286,-0.3022646217077579,-0.31544507265349786,-0.469057235816621,312.0,320.0,310.0,324.0,3.0,2448.187,29.9,41.0,43.3,0.8,112,1,2023,0,24.0
LEC,30.0,2.0,3,10.0,1,-0.4327745412375266,-0.30310656626371163,-0.33304045174126623,-0.45802021873913834,311.0,319.0,310.0,342.0,3.0,2534.001,29.9,41.0,42.9,1.0,163,1,2023,0,23.0
LEC,31.0,2.0,3,11.0,1,-0.3558587227869849,-0.3197349712437913,-0.21581718295383356,-0.38603967258164174,313.0,308.0,309.0,332.0,3.0,2619.783,29.7,41.0,42.5,1.2,190,1,2023,1,22.0
LEC,32.0,2.0,3,12.0,1,-0.3156772097869114,-0.16755349275521467,-0.25053239034321556,-0.4349864439687395,311.0,322.0,312.0,313.0,4.0,2706.279,29.8,42.0,42.8,1.3,193,1,2023,1,21.0
LEC,33.0,2.0,3,13.0,1,-0.41338399877100274,-0.302896080124723,-0.3128295433296405,-0.4354663142764558,315.0,323.0,312.0,322.0,4.0,2793.148,29.9,41.0,42.6,1.1,174,1,2023,1,20.0
LEC,34.0,2.0,3,14.0,1,-0.42534149995869247,-0.3056323999315719,-0.30950068782654844,-0.4623390515085883,314.0,323.0,312.0,324.0,4.0,2879.11,29.8,41.0,42.4,1.3,242,1,2023,0,19.0
LEC,35.0,2.0,3,15.0,1,-0.4254492251946181,-0.2972129543720374,-0.31924947894274475,-0.4623390515085883,313.0,334.0,312.0,327.0,4.0,2964.961,29.8,41.0,42.6,0.8,232,1,2023,0,18.0
LEC,36.0,2.0,3,16.0,1,-0.44904105186222065,-0.3506764336750782,-0.30141632446189814,-0.47193645766292097,314.0,323.0,312.0,330.0,4.0,3050.811,29.8,41.0,42.6,1.8,139,1,2023,0,17.0
LEC,37.0,2.0,3,17.0,1,-0.44473204242521636,-0.35362323962091496,-0.31758505119119956,-0.4426643688922058,315.0,331.0,312.0,331.0,4.0,3136.442,30.0,43.0,42.5,1.8,208,1,2023,0,16.0
LEC,38.0,2.0,3,18.0,1,-0.45453503889440244,-0.33425851483398716,-0.3511113816151911,-0.4527416453542548,328.0,324.0,313.0,332.0,4.0,3222.113,30.1,41.0,42.5,1.5,171,1,2023,0,15.0
LEC,39.0,2.0,3,19.0,1,-0.4492565023340704,-0.33362705641702206,-0.3418381412851513,-0.45106209927724705,315.0,335.0,313.0,319.0,4.0,3307.693,30.0,40.0,42.8,1.6,186,1,2023,0,14.0
LEC,40.0,2.0,3,20.0,1,-0.43859170397748226,-0.3454142802003698,-0.3080740354680815,-0.4479429422770885,311.0,339.0,312.0,334.0,4.0,3393.322,30.0,40.0,42.6,1.3,168,1,2023,0,13.0
LEC,41.0,2.0,3,21.0,1,-0.3542428442481079,-0.3300487920542203,-0.21320165362997623,-0.3733231094271505,313.0,329.0,312.0,330.0,4.0,3479.05,30.0,40.0,42.8,1.7,205,1,2023,0,12.0
LEC,42.0,2.0,3,22.0,1,-0.3610295341113897,-0.33194316730511547,-0.2022639855483903,-0.39731662481298297,314.0,330.0,311.0,319.0,4.0,3565.561,30.2,40.0,42.9,1.8,190,1,2023,0,11.0
LEC,43.0,2.0,3,23.0,1,-0.3449784739585455,-0.28584670286666686,-0.19822180386606433,-0.4181909831986569,328.0,342.0,313.0,333.0,4.0,3652.009,30.3,39.0,42.5,1.3,188,1,2023,0,10.0
LEC,44.0,2.0,3,24.0,1,-0.34616345155372297,-0.2736385068053427,-0.23769251911700537,-0.3949172732743994,314.0,329.0,311.0,319.0,4.0,3738.606,30.1,39.0,42.5,1.6,144,1,2023,0,9.0
LEC,45.0,2.0,3,25.0,1,-0.3747106390738821,-0.33152219502713826,-0.20583061644455897,-0.4246692323528318,315.0,328.0,314.0,332.0,4.0,3825.192,30.0,40.0,41.7,0.8,334,1,2023,0,8.0
LEC,46.0,2.0,3,26.0,1,-0.3468098029692737,-0.3515183782310319,-0.10073389270410174,-0.4457835258923635,333.0,326.0,322.0,333.0,4.0,3911.513,30.0,40.0,41.7,1.1,161,1,2023,1,7.0
LEC,47.0,2.0,3,27.0,1,-0.2615991413524973,-0.23069933445171942,-0.044618899937704466,-0.45034229381567203,324.0,322.0,315.0,338.0,4.0,3998.093,30.0,41.0,41.8,1.6,190,1,2023,1,6.0
LEC,48.0,2.0,3,28.0,1,-0.32009394445984135,-0.24017121070619546,-0.19370407139758353,-0.41939065896794825,315.0,323.0,314.0,319.0,4.0,4085.464,30.0,41.0,41.2,1.1,176,1,2023,1,5.0
LEC,49.0,2.0,3,29.0,1,-0.3411003654652422,-0.2732175345273662,-0.1811019755644516,-0.4412247579690558,311.0,323.0,316.0,346.0,4.0,4172.292,30.0,42.0,41.2,1.2,157,1,2023,0,4.0
LEC,50.0,2.0,3,30.0,1,-0.3057664880817997,-0.25574718499133287,-0.09407618169791925,-0.4702569115859124,311.0,323.0,315.0,354.0,4.0,4258.925,30.0,41.0,41.0,1.2,179,1,2023,0,3.0
LEC,51.0,2.0,3,31.0,1,-0.3249415800764723,-0.3073162890434785,-0.14733786974738175,-0.4004357818131407,317.0,320.0,317.0,352.0,4.0,4345.886,30.0,41.0,40.8,1.7,161,1,2023,0,2.0
MAG,1.0,1.0,3,5.0,0,0.7181618793865494,-0.27258607611040114,0.3448571939239894,0.06383874090271109,328.0,318.0,305.0,257.0,19.0,0.0,29.3,41.0,42.8,0.6,332,1,2023,0,51.0
MAG,2.0,1.0,3,6.0,0,-0.09440957519669686,-0.20586197005109458,-0.03391900724919597,-0.11707236510646366,315.0,313.0,306.0,315.0,18.0,96.615,29.2,41.0,42.5,1.5,4,1,2023,0,50.0
MAG,3.0,1.0,3,7.0,0,-0.13588379102787196,-0.17092127097902862,-0.09241175394637403,-0.19025258703325165,309.0,315.0,305.0,312.0,18.0,185.538,29.2,40.0,43.1,1.0,189,1,2023,0,49.0
MAG,4.0,1.0,3,8.0,0,-0.058967972577330226,-0.08041223121403877,-0.04414334915154797,-0.17081783957072771,310.0,315.0,307.0,320.0,19.0,274.076,29.4,39.0,43.2,1.3,23,1,2023,0,48.0
MAG,5.0,1.0,3,9.0,0,-0.16410780284025572,-0.19218037101685165,-0.1592266394012798,-0.1614603685702528,307.0,313.0,305.0,316.0,19.0,363.328,29.5,40.0,43.1,0.8,204,1,2023,0,47.0
MAG,6.0,1.0,3,10.0,0,-0.1993339549877726,-0.22564766711599887,-0.1737309383790352,-0.18713343003309305,310.0,314.0,305.0,318.0,19.0,451.604,29.5,42.0,43.3,1.6,145,1,2023,0,46.0
MAG,7.0,1.0,3,11.0,0,-0.2271270658564553,-0.21996454136331398,-0.23032148193158897,-0.1984103822644343,309.0,313.0,305.0,316.0,19.0,539.553,29.7,41.0,43.4,1.7,164,1,2023,0,45.0
MAG,8.0,1.0,3,12.0,0,-0.20084210829072396,-0.23869780773327673,-0.21629273373998922,-0.132668150107254,311.0,311.0,303.0,319.0,19.0,627.244,29.7,42.0,43.6,2.4,0,1,2023,0,44.0
MAG,9.0,1.0,3,13.0,0,-0.1703558665239124,-0.19428523240673548,-0.19085076668064793,-0.1410658804922953,308.0,311.0,303.0,312.0,19.0,715.179,29.7,43.0,43.6,1.0,162,1,2023,0,43.0
MAG,10.0,1.0,3,14.0,0,-0.13879237239785056,-0.20502002549514092,-0.16112884254590326,-0.08852008179732344,311.0,311.0,302.0,313.0,19.0,803.397,29.8,41.0,43.9,2.2,168,1,2023,1,42.0
MAG,11.0,1.0,3,15.0,0,-0.10852158110288875,-0.17218418781295877,-0.11761594561263708,-0.10243632072110605,307.0,309.0,302.0,312.0,18.0,891.908,29.9,41.0,43.9,2.2,162,1,2023,1,41.0
MAG,12.0,1.0,3,16.0,0,0.3741952010776123,-0.17807779970463225,-0.14210681109966705,1.0041446088734722,314.0,315.0,307.0,307.0,17.0,980.7,29.9,42.0,43.3,1.7,8,1,2023,1,40.0
MAG,13.0,2.0,2,1.0,1,2.006340250579238,4.116681380213634,-0.23388811282775845,-0.1636197849549778,307.0,306.0,302.0,270.0,19.0,1073.973,29.8,41.0,43.1,1.2,172,1,2023,0,39.0
MAG,14.0,2.0,2,2.0,1,-0.1852219490815807,-0.21701773541747724,-0.21391497980921012,-0.1249902251837877,306.0,304.0,301.0,307.0,19.0,1182.397,30.1,40.0,43.7,1.5,205,1,2023,0,38.0
MAG,15.0,2.0,2,3.0,1,-0.2102142038162105,-0.22227988889218567,-0.20155065936915642,-0.18713343003309305,308.0,307.0,303.0,308.0,19.0,1270.477,30.0,42.0,43.7,2.0,258,1,2023,0,37.0
MAG,16.0,2.0,2,4.0,1,-0.2316515257653109,-0.22964690375677788,-0.24102137462009746,-0.18665355972537667,307.0,306.0,304.0,309.0,19.0,1358.325,30.0,40.0,43.9,1.7,178,1,2023,0,36.0
MAG,17.0,2.0,2,5.0,1,-0.23811503992081887,-0.20859828985794274,-0.25861675370786585,-0.20728798295719197,308.0,305.0,303.0,319.0,19.0,1445.974,29.9,41.0,43.7,1.7,0,1,2023,0,35.0
MAG,18.0,2.0,2,6.0,1,-0.20482794201995438,-0.19849495518650234,-0.22247489396001607,-0.18113505118663537,306.0,304.0,303.0,307.0,19.0,1533.563,29.7,40.0,43.5,1.3,216,1,2023,0,34.0
MAG,19.0,2.0,2,7.0,1,-0.28443689136862493,-0.23175176514666096,-0.2861986993049088,-0.2562347543442897,311.0,307.0,304.0,309.0,19.0,1621.461,29.8,40.0,43.6,1.2,158,1,2023,0,33.0
MAG,20.0,2.0,2,8.0,1,-0.30038022628554356,-0.2395397522892304,-0.29880079513804075,-0.2701509932680723,308.0,309.0,305.0,311.0,19.0,1708.62,30.0,39.0,44.4,1.6,180,1,2023,0,32.0
MAG,21.0,2.0,2,9.0,1,-0.287776373682303,-0.22543718097701101,-0.2793032129056481,-0.2778289181915386,309.0,310.0,306.0,308.0,19.0,1795.631,30.0,39.0,44.3,1.2,82,1,2023,0,31.0
MAG,22.0,2.0,2,10.0,1,-0.27528024631498815,-0.2174387076954537,-0.26527446471404836,-0.2732701502682309,311.0,308.0,306.0,319.0,19.0,1882.759,30.0,40.0,43.7,1.7,134,1,2023,1,30.0
MAG,23.0,2.0,2,11.0,1,-0.24856438780555573,-0.23848732159428812,-0.23174813429005675,-0.22360357341955817,308.0,309.0,305.0,313.0,19.0,1970.003,29.9,41.0,43.7,1.3,178,1,2023,1,29.0
MAG,24.0,2.0,2,12.0,1,-0.2438244774248504,-0.2393292661502418,-0.21082389969919627,-0.23320097957389083,311.0,310.0,307.0,314.0,19.0,2057.495,29.9,41.0,43.5,2.0,179,1,2023,1,28.0
MAG,25.0,2.0,2,13.0,1,-0.2474871354463054,-0.2260686393939761,-0.2386436206893175,-0.2284022764967245,307.0,309.0,305.0,313.0,18.0,2145.031,29.9,41.0,43.5,1.7,177,1,2023,0,27.0
MAG,26.0,2.0,2,14.0,1,-0.256536055264015,-0.2218589166142092,-0.25409902123938505,-0.2377597474971994,311.0,310.0,305.0,312.0,18.0,2232.533,29.8,40.0,43.6,1.6,156,1,2023,0,26.0
MAG,27.0,2.0,2,15.0,1,-0.2778656519771913,-0.24185509981810208,-0.2502946149501373,-0.2663120308063396,309.0,311.0,305.0,313.0,18.0,2319.951,29.9,40.0,43.4,1.0,228,1,2023,0,25.0
MAG,28.0,2.0,2,16.0,1,-0.28497551754825007,-0.2454333641809039,-0.25505012281169637,-0.2732701502682309,310.0,310.0,305.0,319.0,18.0,2407.171,29.9,41.0,43.0,1.2,174,1,2023,0,24.0
