Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,PitStopNextLap,LapsRemaining
5,37.0,2.0,2,10.0,1,-0.49134955853472545,-0.19873139080559085,-0.9305624099163831,-0.5826096305907694,312.0,312.0,310.0,313.0,9.0,3163.46,30.0,43.0,42.5,1.8,208,1,0,15.0
5,38.0,2.0,2,11.0,1,-0.4148867194760952,-0.1909385608687404,-0.5240625582054822,-0.5206959406851673,310.0,312.0,310.0,312.0,9.0,3249.459,30.1,41.0,42.5,1.5,171,1,0,14.0
5,39.0,2.0,2,12.0,1,-0.42183788666324484,-0.18824104281367665,-0.4644131234435535,-0.578799557365808,314.0,314.0,313.0,319.0,9.0,3335.733,30.0,40.0,42.8,1.1,145,1,0,13.0
5,40.0,2.0,2,13.0,1,-0.3081167914815009,-0.2976403861579239,1.055542843823311,-0.4968829830291684,327.0,325.0,315.0,336.0,9.0,3421.982,30.0,40.0,42.6,1.3,168,1,0,12.0
5,41.0,2.0,2,14.0,1,-0.07372343393086733,-0.2230090533011635,2.166789721054756,-0.4102038171613262,323.0,308.0,309.0,359.0,8.0,3508.64,30.1,41.0,42.9,2.0,187,1,0,11.0
5,42.0,2.0,2,15.0,1,-0.43101342735027665,-0.1573694472946145,-0.7670787739022185,-0.5778470390595669,310.0,311.0,310.0,311.0,8.0,3596.141,30.2,40.0,42.9,1.8,190,1,0,10.0
5,43.0,2.0,2,16.0,1,-0.46521316991104644,-0.1909385608687404,-0.7626602972531814,-0.5902297770406887,311.0,312.0,310.0,319.0,8.0,3682.357,30.2,39.0,42.5,1.6,168,1,0,9.0
5,44.0,2.0,2,17.0,1,-0.17076172786345528,-0.1624647591764012,-0.11535346817005512,0.048910006446359205,310.0,337.0,315.0,312.0,8.0,3768.45,30.1,39.0,42.5,1.6,144,1,0,8.0
5,45.0,2.0,2,18.0,1,-0.39848196491442645,-0.2460878188833741,-0.5130163665828976,-0.2939965838000448,315.0,316.0,310.0,345.0,7.0,3855.602,30.0,40.0,41.7,1.1,161,1,0,7.0
5,46.0,2.0,2,19.0,1,-0.15936181367653335,-0.15437220501121104,0.6203228938937011,-0.25494333324420393,319.0,321.0,313.0,344.0,7.0,3941.935,30.0,41.0,41.6,1.5,181,1,0,6.0
5,47.0,2.0,2,20.0,1,-0.45770590934892624,-0.12170226412210641,-0.8267282086641472,-0.7569204806326915,313.0,307.0,309.0,330.0,6.0,4029.128,30.0,41.0,41.8,1.6,190,1,0,5.0
5,48.0,2.0,2,21.0,1,-0.5425101490321345,-0.2137176022226113,-1.2332280603750478,-0.5797520756720492,307.0,305.0,309.0,317.0,6.0,4115.248,30.1,41.0,41.2,1.7,161,1,0,4.0
5,49.0,2.0,2,22.0,1,-0.52221274084566,-0.1588680684363173,-1.3922932197401834,-0.61594777130917,314.0,311.0,309.0,309.0,6.0,4201.063,30.0,42.0,41.2,1.2,157,1,0,3.0
5,50.0,2.0,2,23.0,1,-0.5113689200337126,-0.19903111503393056,-1.1514862423679657,-0.5549865997098091,312.0,309.0,309.0,315.0,6.0,4286.951,30.0,41.0,40.8,1.6,152,1,0,2.0
5,51.0,2.0,2,24.0,1,-0.46521316991104644,-0.20412642691571833,-0.9990487979763779,-0.4463995127984469,311.0,308.0,308.0,316.0,6.0,4372.878,30.0,41.0,40.8,1.7,161,1,0,1.0
6,1.0,1.0,2,4.0,0,1.37740222805816,-0.169957864884912,3.0659497191326848,0.34228564476828294,309.0,309.0,305.0,280.0,11.0,0.0,29.3,41.0,42.8,0.6,332,1,0,50.0
6,2.0,1.0,2,5.0,0,0.0427781281257333,-0.050667622005431005,0.3264941967331023,0.23465107616316194,313.0,312.0,306.0,311.0,10.0,92.869,29.2,41.0,42.5,1.5,4,1,0,49.0
6,3.0,1.0,2,6.0,0,-0.11292801686638387,-0.09172984128806658,-0.06454098670619253,0.00033157282812010805,309.0,324.0,306.0,309.0,10.0,180.789,29.2,40.0,43.1,1.0,189,1,0,48.0
6,4.0,1.0,2,7.0,0,-0.1574154868641305,-0.14238323587759405,0.29114638354084565,-0.14445120972036277,313.0,323.0,308.0,325.0,10.0,268.149,29.4,39.0,43.2,1.3,23,1,0,47.0
6,5.0,1.0,2,8.0,0,-0.20329319029930945,-0.1570697230662748,-0.21255995444875117,-0.037769159421479584,313.0,323.0,307.0,322.0,10.0,355.349,29.5,40.0,43.1,0.8,204,1,0,46.0
6,6.0,1.0,2,9.0,0,-0.16603493417619575,-0.13758764822414812,-0.12639965979263976,-0.009193610234281507,310.0,315.0,305.0,320.0,10.0,442.384,29.5,42.0,43.3,1.6,145,1,0,45.0
6,7.0,1.0,2,10.0,0,-0.08373311468036092,-0.1061166042484055,0.09010569600991375,0.07939059224603963,309.0,311.0,305.0,315.0,10.0,529.553,29.7,41.0,43.4,1.7,164,1,0,44.0
6,8.0,1.0,2,11.0,0,0.08142661768627535,-0.04886927663538851,0.82578205807367,0.1460668736828408,315.0,324.0,306.0,328.0,11.0,617.018,29.7,42.0,43.6,2.4,0,1,0,43.0
6,9.0,1.0,2,12.0,0,-0.07928436768058862,-0.12469950640551093,0.043711691195080296,0.17368990456380107,311.0,322.0,305.0,320.0,11.0,705.077,29.7,43.0,43.6,1.0,162,1,0,42.0
6,10.0,1.0,2,13.0,0,-0.05648453930674081,-0.11241081304355423,0.27126323862021057,0.11463376957692256,309.0,311.0,306.0,319.0,11.0,792.558,29.8,41.0,44.1,0.6,178,1,0,41.0
6,11.0,1.0,2,14.0,0,0.08031443093633424,-0.04797010395036726,0.8412467263452837,0.13273161739548123,307.0,309.0,305.0,315.0,11.0,880.121,29.9,41.0,43.9,2.2,162,1,0,40.0
6,12.0,1.0,2,15.0,0,0.36837079917175025,0.10968484015668556,1.629944808197421,0.2784669182502019,314.0,322.0,306.0,316.0,12.0,968.176,29.9,41.0,43.9,1.8,181,1,1,39.0
6,13.0,1.0,2,16.0,0,0.06752428331198002,-0.12290116103546843,1.3051867744936025,0.12701650755804095,312.0,313.0,304.0,325.0,11.0,1057.267,29.8,41.0,43.1,1.2,172,1,1,38.0
6,14.0,1.0,2,17.0,0,1.3601633334340335,-0.07344666335930192,2.1535342911076607,4.032341563142091,319.0,308.0,308.0,327.0,13.0,1145.276,29.9,41.0,43.7,1.2,199,1,1,37.0
6,15.0,2.0,3,6.0,0,6.075001013132822,6.462040135603223,0.5650919357808094,0.09939347667708066,315.0,321.0,305.0,261.0,17.0,1237.934,30.0,42.0,43.7,2.0,258,1,0,36.0
6,16.0,2.0,3,7.0,0,-0.21580529123617642,-0.13399095748406312,-0.18163061790553148,-0.16731164907012394,310.0,308.0,307.0,313.0,17.0,1347.549,30.0,40.0,43.9,1.7,178,1,0,35.0
6,17.0,2.0,3,8.0,0,-0.21636138461114698,-0.15377275655452952,-0.17500290293198387,-0.10920803238948323,313.0,309.0,306.0,319.0,17.0,1434.539,29.9,41.0,43.7,1.7,0,1,0,34.0
6,18.0,2.0,3,9.0,0,-0.13127909824045544,-0.11870502183870296,0.08347798103636611,-0.04062671434019973,308.0,307.0,306.0,310.0,17.0,1521.527,29.7,40.0,43.5,1.3,216,1,0,33.0
6,19.0,2.0,3,10.0,0,-0.12627425786570867,-0.10102129236661878,0.06801331276475235,-0.07301233675236252,313.0,307.0,306.0,319.0,17.0,1608.821,29.8,40.0,43.6,1.2,158,1,0,32.0
6,20.0,2.0,3,11.0,0,-0.19133718273741301,-0.11720640069700017,-0.2589539592635846,-0.10349292255204294,313.0,311.0,306.0,313.0,17.0,1696.133,30.0,39.0,44.4,1.6,180,1,0,31.0
6,21.0,2.0,3,12.0,0,-0.1682593076760819,-0.1148086068702772,-0.14186432806424568,-0.08253751981476075,309.0,310.0,307.0,312.0,16.0,1783.211,30.0,39.0,44.3,1.2,82,1,0,30.0
6,22.0,2.0,3,13.0,0,-0.19244936948735805,-0.13339150902738264,0.09010569600991375,-0.20636489962596144,310.0,311.0,308.0,313.0,16.0,1870.372,30.0,39.0,44.0,1.3,145,1,0,29.0
6,23.0,2.0,3,14.0,0,-0.1323912849904005,-0.09922294699657627,0.3021925751634303,-0.20064978978852113,309.0,309.0,308.0,310.0,16.0,1957.446,29.9,41.0,43.7,1.3,178,1,0,28.0
6,24.0,2.0,3,15.0,0,-0.17326414805082868,-0.15227413541282778,0.14091817747377636,-0.10254040424580177,310.0,312.0,308.0,316.0,16.0,2044.736,29.9,41.0,43.6,1.5,210,1,0,27.0
6,25.0,2.0,3,16.0,0,-0.14935213292703978,-0.1396857178225314,0.3728882015479358,-0.16064402092644248,309.0,311.0,306.0,319.0,15.0,2131.879,29.9,41.0,43.5,1.7,177,1,0,26.0
6,26.0,2.0,3,17.0,0,-0.11737676386616012,-0.09292873820142754,0.25138009369956765,-0.14730876463908293,313.0,311.0,306.0,314.0,14.0,2219.108,29.8,40.0,43.6,1.6,156,1,0,25.0
6,27.0,2.0,3,18.0,0,-0.19078108936244248,-0.12080309143708516,-0.3826713054364712,-0.03681664111524179,310.0,313.0,306.0,316.0,14.0,2306.452,29.9,40.0,43.4,1.0,228,1,0,24.0
6,28.0,2.0,3,19.0,0,-0.046196811869763925,-0.10491770733504346,0.4723039261511425,0.039384823383960973,311.0,312.0,307.0,312.0,14.0,2393.532,29.9,41.0,43.0,1.2,174,1,0,23.0
6,29.0,2.0,3,20.0,0,-0.08345506799287367,-0.11151164035853298,0.028247022923466533,0.1241589526393208,313.0,312.0,306.0,314.0,14.0,2481.132,29.9,41.0,42.9,1.0,163,1,0,22.0
6,30.0,2.0,3,21.0,0,0.0024613584402756565,-0.027588856423219323,0.3397496266801976,0.017476902340440983,313.0,310.0,306.0,315.0,14.0,2568.598,29.7,42.0,42.5,0.8,317,1,0,21.0
6,31.0,2.0,3,22.0,0,-0.06093328630651705,-0.10971329498849049,0.4082360147401846,0.03176467693404172,313.0,310.0,306.0,316.0,14.0,2656.373,29.8,42.0,42.8,1.3,193,1,0,20.0
6,32.0,2.0,3,23.0,0,0.05834874262494422,-0.09143011705972581,0.8854314928355987,0.1765474594825212,310.0,307.0,306.0,315.0,14.0,2743.92,29.8,41.0,42.6,1.1,136,1,0,19.0
6,33.0,2.0,3,24.0,0,0.22489870842901277,-0.08213866598117363,0.8589206329414082,0.7290080771017303,308.0,286.0,308.0,314.0,15.0,2831.896,29.9,41.0,42.6,1.1,174,1,0,18.0
6,34.0,2.0,3,25.0,0,0.06251944293723322,-0.12559867909053218,1.3118144894671424,0.11558628788316036,309.0,311.0,307.0,322.0,13.0,2920.471,29.8,42.0,42.5,1.5,164,1,0,17.0
6,35.0,2.0,3,26.0,0,0.049729295312878986,-0.105517155791725,0.8854314928355987,0.19178775238236312,313.0,309.0,306.0,312.0,13.0,3008.462,29.8,41.0,42.6,0.8,232,1,0,16.0
6,36.0,2.0,3,27.0,0,0.08837778487342499,-0.0902312201463638,0.5032332626943622,0.4403950303110057,307.0,309.0,304.0,313.0,13.0,3096.407,29.9,42.0,42.5,1.2,196,1,0,15.0
6,37.0,2.0,3,28.0,0,0.06669014324952222,-0.09382791088644879,0.9251977826768846,0.19559782560732106,308.0,309.0,305.0,306.0,13.0,3184.491,30.0,43.0,42.5,1.8,208,1,1,14.0
6,38.0,2.0,3,29.0,0,0.3344491032984638,0.0803118657793262,1.7602898693438553,0.19940789883228238,311.0,311.0,308.0,300.0,14.0,3272.497,30.0,40.0,42.8,1.6,186,1,1,13.0
6,39.0,2.0,3,30.0,0,1.317900236936173,-0.08153921752449209,1.059961320472348,4.384773336450899,309.0,310.0,308.0,311.0,14.0,3361.466,30.0,40.0,42.8,1.1,145,1,1,12.0
6,40.0,3.0,2,4.0,0,5.1727395122410025,5.804445178624376,-0.7251032457364142,-0.34543257233700403,309.0,308.0,306.0,269.0,17.0,3453.972,30.0,40.0,42.8,1.7,205,1,0,11.0
6,41.0,3.0,2,5.0,0,-0.38124307029029997,-0.1837451793885704,-0.906260788346711,-0.26351599800036435,307.0,309.0,305.0,311.0,17.0,3560.342,30.2,40.0,42.9,1.8,190,1,0,10.0
6,42.0,3.0,2,6.0,0,-0.46271074972367304,-0.15856834420797652,-1.418804079634374,-0.4016311524051658,306.0,308.0,305.0,310.0,17.0,3646.737,30.3,39.0,42.5,1.3,188,1,0,9.0
6,43.0,3.0,2,7.0,0,-0.4260085869755299,-0.14597992661767906,-1.237646537024085,-0.3940110059552465,313.0,308.0,307.0,319.0,17.0,3732.839,30.2,39.0,42.5,1.6,168,1,0,8.0
6,44.0,3.0,2,8.0,0,-0.3634480822911989,-0.15617055038125355,-0.9305624099163831,-0.27970880920644403,307.0,308.0,306.0,311.0,17.0,3819.073,30.0,40.0,41.7,0.8,334,1,0,7.0
6,45.0,3.0,2,9.0,0,-0.29004375679491656,-0.14957661735776404,-0.8223097320151102,-0.09587277610212029,309.0,310.0,306.0,319.0,17.0,3905.532,30.0,40.0,41.7,1.1,161,1,0,6.0
6,46.0,3.0,2,10.0,0,-0.31173139841881936,-0.1447810297043181,-0.6301059977822365,-0.26827858953156347,313.0,310.0,306.0,319.0,17.0,3992.255,30.0,41.0,41.8,1.6,190,1,0,5.0
6,47.0,3.0,2,11.0,0,-0.4212817932882703,-0.17295510716831544,-1.140440050745389,-0.3340023526621234,313.0,311.0,307.0,312.0,17.0,4078.9,30.0,41.0,41.2,1.1,176,1,0,4.0
6,48.0,3.0,2,12.0,0,-0.39125275103978957,-0.1624647591764012,-0.7273124840609326,-0.4425894395734856,307.0,308.0,308.0,310.0,17.0,4165.151,30.0,42.0,41.2,1.2,157,1,0,3.0
6,49.0,3.0,2,13.0,0,-0.49635439890947225,-0.1381870966808286,-1.3635731215214821,-0.6054700699405272,308.0,311.0,309.0,312.0,17.0,4251.51,30.0,41.0,41.0,1.2,179,1,0,2.0
6,50.0,3.0,2,14.0,0,-0.5205444607207445,-0.16606144991648622,-1.2155541537789236,-0.6635736866211679,313.0,310.0,309.0,319.0,17.0,4337.491,30.0,41.0,40.8,1.7,161,1,0,1.0
7,1.0,1.0,2,4.0,0,1.7035509924791474,-0.169957864884912,5.054264211196905,0.5623173735097274,320.0,315.0,307.0,288.0,13.0,0.0,29.3,41.0,42.8,0.6,332,1,0,50.0
7,2.0,1.0,2,5.0,0,0.07002670349935342,-0.16666089837316775,1.2610020080032798,0.29370721115004383,315.0,316.0,308.0,330.0,12.0,94.042,29.2,41.0,42.5,1.5,4,1,0,49.0
7,3.0,1.0,2,6.0,0,-0.030348150683065747,-0.11151164035853298,0.26021704699762593,0.20607552697596385,314.0,330.0,308.0,315.0,12.0,182.06,29.2,40.0,43.1,1.0,189,1,0,48.0
7,4.0,1.0,2,7.0,0,-0.17687875498814715,-0.2370960920331627,0.39498058479308934,0.04509993322140127,313.0,330.0,310.0,331.0,12.0,269.717,29.4,39.0,43.2,1.3,23,1,0,47.0
7,5.0,1.0,2,8.0,0,-0.15602525342670218,-0.23649664357648115,0.1453366541228055,0.22226833818204356,311.0,330.0,308.0,330.0,12.0,356.847,29.5,40.0,43.1,0.8,204,1,0,46.0
7,6.0,1.0,2,9.0,0,-0.13989854555251674,-0.23979361008822644,0.039293214546051156,0.33371298001212585,313.0,330.0,308.0,334.0,12.0,444.052,29.5,42.0,43.3,1.6,145,1,0,45.0
7,7.0,1.0,2,10.0,0,-0.17020563448848475,-0.22270932907282273,0.012782354651860612,0.1870251608511606,312.0,328.0,308.0,332.0,12.0,531.315,29.7,41.0,43.4,1.7,164,1,0,44.0
7,8.0,1.0,2,11.0,0,-0.12099137080347462,-0.19483497583716508,-0.14407356638876417,0.3346654983183637,313.0,328.0,307.0,320.0,12.0,618.469,29.7,42.0,43.6,2.4,0,1,0,43.0
7,9.0,1.0,2,12.0,0,-0.07233320049343898,-0.22930326209631224,0.19173065893763894,0.466113024579487,315.0,335.0,306.0,332.0,12.0,705.8,29.7,43.0,43.6,1.0,162,1,0,42.0
7,10.0,1.0,2,13.0,0,-0.03285057087043915,-0.19543442429384664,0.3485865799782559,0.42610725571740493,316.0,326.0,308.0,334.0,12.0,793.306,29.8,41.0,44.1,0.6,178,1,0,41.0
7,11.0,1.0,2,14.0,0,0.03499282087612586,-0.214017326450951,0.9914749324123531,0.4403950303110057,317.0,327.0,307.0,330.0,12.0,880.954,29.9,41.0,43.9,2.2,162,1,1,40.0
7,12.0,1.0,2,15.0,0,-0.03757736455769869,-0.1942355273804846,0.7727603382852889,0.22322085648828136,310.0,310.0,306.0,349.0,11.0,968.846,29.9,41.0,43.9,1.8,181,1,1,39.0
7,13.0,1.0,2,16.0,0,1.1919450875050492,-0.15976724112133747,0.7064831885498204,4.354292750651216,308.0,310.0,308.0,317.0,15.0,1056.477,29.8,41.0,43.1,1.2,172,1,1,38.0
7,14.0,2.0,3,4.0,0,5.443556985852288,5.838314016426842,0.23149694877892477,0.06224526273372214,318.0,304.0,304.0,281.0,16.0,1148.53,29.9,41.0,43.7,1.2,199,1,0,37.0
7,15.0,2.0,3,5.0,0,-0.20468342373673779,-0.16486255300312527,-0.5196440815564453,0.11463376957692256,309.0,306.0,303.0,323.0,14.0,1255.874,30.0,42.0,43.7,2.0,258,1,0,36.0
7,16.0,2.0,3,6.0,0,-0.09846958911711405,-0.11600750378363922,-0.029193173513943703,0.11177621465820242,308.0,306.0,305.0,311.0,14.0,1342.904,30.0,40.0,43.9,1.7,178,1,0,35.0
7,17.0,2.0,3,7.0,0,-0.2005127234244488,-0.12859592137393563,-0.43348378690033385,-0.023481384827878853,312.0,307.0,305.0,302.0,14.0,1430.316,29.9,41.0,43.7,1.7,0,1,0,34.0
7,18.0,2.0,3,8.0,0,-0.2644634615462121,-0.1891402154986979,-0.5439457031261251,-0.002525982090600038,310.0,306.0,306.0,320.0,14.0,1517.361,29.7,40.0,43.5,1.3,216,1,0,33.0
7,19.0,2.0,3,9.0,0,-0.19995663004947825,-0.13518985439742515,-0.29872024910487044,-0.05872456215876178,308.0,307.0,306.0,300.0,14.0,1604.176,29.8,40.0,43.6,1.2,158,1,0,32.0
7,20.0,2.0,3,10.0,0,-0.2436099599847671,-0.16426310454644372,-0.5262717965299929,-0.017766274990441946,310.0,310.0,306.0,306.0,14.0,1691.223,29.9,40.0,44.3,0.8,201,1,0,31.0
7,21.0,2.0,3,11.0,0,-0.1654788408012252,-0.14238323587759405,-0.17279366460746537,0.027954603709080393,311.0,311.0,306.0,319.0,13.0,1778.113,30.0,39.0,44.3,1.2,82,1,0,30.0
7,22.0,2.0,3,12.0,0,0.08142661768627535,-0.1381870966808286,1.2123987648639356,0.2632266253503634,323.0,327.0,308.0,326.0,13.0,1865.284,30.0,39.0,44.0,1.3,145,1,0,29.0
7,23.0,2.0,3,13.0,0,-0.1532447865518415,-0.151974411184487,0.09673341098346139,-0.01586123837795959,313.0,312.0,308.0,313.0,13.0,1953.343,29.9,41.0,43.7,1.3,178,1,0,28.0
7,24.0,2.0,3,14.0,0,-0.19940053667450375,-0.16426310454644372,-0.05791327173264489,-0.06824974522116001,315.0,315.0,309.0,319.0,13.0,2040.558,29.9,41.0,43.6,1.5,210,1,0,27.0
7,25.0,2.0,3,15.0,0,-0.15630330011418547,-0.19783221812056961,0.17184751401699605,0.08701073869596228,312.0,312.0,307.0,317.0,12.0,2127.607,29.9,41.0,43.5,1.7,177,1,0,26.0
7,26.0,2.0,3,16.0,0,-0.18827866917506908,-0.17565262522337918,0.014991592976371258,-0.025386421440361205,313.0,313.0,307.0,320.0,11.0,2214.811,29.8,40.0,43.6,1.6,156,1,0,25.0
7,27.0,2.0,3,17.0,0,-0.20607365717416615,-0.19873139080559085,-0.038030126812001984,0.009856755890518338,313.0,314.0,306.0,317.0,11.0,2301.9,29.9,40.0,43.4,1.0,228,1,0,24.0
7,28.0,2.0,3,18.0,0,-0.10847926986660764,-0.19543442429384664,0.591602795675,0.06224526273372214,314.0,312.0,307.0,319.0,11.0,2388.925,29.9,41.0,43.0,1.2,174,1,0,23.0
7,29.0,2.0,3,19.0,0,-0.18299578211283501,-0.221210707931121,0.425909921336309,-0.03967419603396194,313.0,313.0,307.0,320.0,11.0,2476.301,29.9,41.0,42.9,1.0,163,1,0,22.0
7,30.0,2.0,3,20.0,0,-0.07761608755567304,-0.1681595195148695,0.56730117410532,0.0917733302271614,313.0,311.0,306.0,318.0,11.0,2563.409,29.7,42.0,42.5,0.8,317,1,0,21.0
7,31.0,2.0,3,21.0,0,-0.06983078030606558,-0.19213745778210134,0.7926434832059318,0.0974884400646017,313.0,311.0,307.0,323.0,11.0,2650.896,29.7,41.0,42.5,1.2,190,1,1,20.0
7,32.0,2.0,3,22.0,0,-0.07511366736829964,-0.18254628247520838,0.6998554735762728,0.08891577530844125,312.0,311.0,307.0,320.0,11.0,2738.411,29.8,41.0,42.6,1.1,136,1,1,19.0
7,33.0,2.0,3,23.0,0,1.1335552831330074,-0.14538047816099858,0.39939906144212634,4.240943072208655,314.0,312.0,308.0,308.0,12.0,2825.907,29.9,41.0,42.6,1.1,174,1,1,18.0
7,34.0,3.0,2,4.0,0,5.267275385986217,5.828722841119948,-0.67650000259707,-0.11968573375812264,310.0,310.0,307.0,283.0,16.0,2917.75,29.8,42.0,42.5,1.5,164,1,0,17.0
7,35.0,3.0,2,5.0,0,-0.4187793731008969,-0.21671484450601475,-1.0586982327382988,-0.22160519252580332,313.0,309.0,307.0,308.0,16.0,3024.46,29.8,41.0,42.6,1.8,139,1,0,16.0
7,36.0,3.0,2,6.0,0,-0.3843015838526439,-0.23439857397809896,-0.720684769087385,-0.19302964333860187,311.0,310.0,308.0,312.0,16.0,3110.72,29.9,42.0,42.5,1.2,196,1,0,15.0
7,37.0,3.0,2,7.0,0,-0.4207256999132998,-0.23979361008822644,-0.8819591667770389,-0.23113037558820157,313.0,313.0,310.0,314.0,16.0,3197.104,30.1,41.0,42.5,1.5,171,1,0,14.0
7,38.0,3.0,2,8.0,0,-0.4624327030361858,-0.24818588848175738,-1.1183476675002275,-0.2454181501818023,316.0,316.0,310.0,318.0,16.0,3283.357,30.0,40.0,42.8,1.6,186,1,0,13.0
7,39.0,3.0,2,9.0,0,-0.4229500734131859,-0.3135257702599656,-0.29872024910487044,-0.2558958515504451,319.0,330.0,308.0,324.0,15.0,3369.46,30.0,40.0,42.8,1.1,145,1,0,12.0
7,40.0,3.0,2,10.0,0,-0.41516476616358244,-0.22960298632465193,-1.0145134662479838,-0.1873145335011616,313.0,311.0,306.0,313.0,14.0,3455.705,30.0,40.0,42.8,1.7,205,1,0,11.0
7,41.0,3.0,2,11.0,0,-0.3751260431656081,-0.1876415943569951,-0.906260788346711,-0.23017785728196377,311.0,313.0,307.0,312.0,14.0,3541.978,30.1,41.0,42.9,2.0,187,1,0,10.0
7,42.0,3.0,2,12.0,0,-0.4574278626614429,-0.22181015638780147,-1.1669509106395795,-0.29113902888132465,313.0,314.0,307.0,314.0,13.0,3628.395,30.3,39.0,42.5,1.3,188,1,0,9.0
7,43.0,3.0,2,13.0,0,-0.4513108355367511,-0.2323005043797157,-0.9173069799692878,-0.34448005403076626,315.0,316.0,309.0,311.0,13.0,3714.516,30.2,39.0,42.5,1.6,168,1,0,8.0
7,44.0,3.0,2,14.0,0,-0.5350028884700143,-0.2625726514420963,-1.3945024580647019,-0.32923976113092435,316.0,326.0,308.0,317.0,12.0,3800.659,30.0,40.0,41.7,0.8,334,1,0,7.0
7,45.0,3.0,2,15.0,0,-0.4538132557241245,-0.23140133169469443,-0.7803342038493137,-0.4149664086925253,313.0,311.0,308.0,326.0,12.0,3886.501,30.0,40.0,41.7,1.1,161,1,0,6.0
7,46.0,3.0,2,16.0,0,-0.4860666714724914,-0.25777706378865034,-0.9924210830028303,-0.35019516386820315,312.0,311.0,309.0,324.0,12.0,3972.635,30.0,41.0,41.6,1.5,181,1,0,5.0
7,47.0,3.0,2,17.0,0,-0.30867288485647143,-0.11510833109861797,-0.5903397079409508,-0.36924552999300636,313.0,312.0,309.0,330.0,12.0,4058.653,30.0,41.0,41.2,1.1,176,1,0,4.0
7,48.0,3.0,2,18.0,0,-0.46382293647361805,-0.24698699156839535,-0.8156820170415625,-0.3844858228928449,314.0,313.0,311.0,333.0,12.0,4145.309,30.1,41.0,41.2,1.7,161,1,0,3.0
7,49.0,3.0,2,19.0,0,-0.14768385280212418,-0.22750491672626974,1.064379797121377,-0.17397927721380202,313.0,328.0,311.0,319.0,13.0,4231.407,30.0,41.0,41.0,1.2,179,1,0,2.0
7,50.0,3.0,2,20.0,0,-0.36984315610337404,-0.28445252011094596,-0.3782528287874342,-0.13206847173924102,315.0,313.0,310.0,347.0,12.0,4318.642,30.0,41.0,40.8,1.6,152,1,0,1.0
8,1.0,1.0,2,1.0,1,0.27494711217647677,-0.169957864884912,-0.3075572024029287,-0.1873145335011616,322.0,306.0,307.0,280.0,4.0,0.0,29.3,41.0,42.8,0.6,332,1,0,51.0
8,2.0,1.0,2,2.0,1,-0.40432094535163104,-0.2017286330889943,-0.7052201008157712,-0.3721030849117265,309.0,307.0,308.0,312.0,3.0,88.904,29.2,41.0,42.5,1.5,4,1,0,50.0
8,3.0,1.0,2,3.0,1,-0.5692026310307841,-0.26826741178056457,-1.7479805899872294,-0.27589873598148273,322.0,326.0,308.0,315.0,3.0,175.216,29.2,40.0,43.1,1.0,189,1,0,49.0
8,4.0,1.0,2,4.0,1,-0.4841203446600885,-0.2263060198129077,-1.3458992149253577,-0.29113902888132465,309.0,323.0,308.0,316.0,3.0,260.935,29.4,39.0,43.2,1.3,23,1,0,48.0
8,5.0,1.0,2,5.0,1,-0.4171110929759853,-0.2355974708914599,-0.9637009847841211,-0.1968397165635632,313.0,322.0,308.0,327.0,3.0,346.96,29.5,40.0,43.1,0.8,204,1,0,47.0
8,6.0,1.0,2,6.0,1,-0.3567749617915365,-0.18704214590031462,-0.7405679140080279,-0.24065555865060317,311.0,324.0,309.0,315.0,3.0,433.226,29.5,41.0,43.1,1.2,250,1,0,46.0
8,7.0,1.0,2,7.0,1,-0.35955542866639717,-0.20922173879750505,-0.6168505678351413,-0.2330354122006839,309.0,323.0,309.0,329.0,3.0,519.709,29.7,41.0,43.4,1.7,164,1,0,45.0
8,8.0,1.0,2,8.0,1,-0.49885681909684165,-0.2475864400250769,-1.1868340555602146,-0.3425750174182839,312.0,324.0,309.0,327.0,3.0,606.182,29.6,42.0,43.6,1.8,160,1,0,44.0
8,9.0,1.0,2,9.0,1,-0.30255585773178356,-0.2370960920331627,-0.5704565630203079,0.030812158627800536,311.0,324.0,307.0,330.0,3.0,692.154,29.7,43.0,43.6,1.0,162,1,0,43.0
8,10.0,1.0,2,10.0,1,-0.27224876879581555,-0.15587082615291278,-0.5085978899338685,-0.15016631955780307,310.0,323.0,308.0,326.0,3.0,778.832,29.8,41.0,44.1,0.6,178,1,0,42.0
8,11.0,1.0,2,11.0,1,-0.2580683877340369,-0.16456282877478448,-0.608013614537083,-0.0311015312778015,313.0,322.0,308.0,315.0,3.0,865.619,29.9,41.0,43.9,2.2,162,1,0,41.0
8,12.0,1.0,2,12.0,1,-0.2981071107320073,-0.17715124636508198,-0.2920925341313228,-0.2644685163066021,311.0,314.0,308.0,319.0,3.0,952.457,29.9,41.0,43.9,1.8,181,1,0,40.0
8,13.0,1.0,2,13.0,1,-0.3361995069175788,-0.20742339342746258,-0.42906531025129685,-0.23970304034436202,315.0,317.0,307.0,320.0,3.0,1039.151,29.8,41.0,43.1,1.2,172,1,0,39.0
8,14.0,1.0,2,14.0,1,-0.22970762561047176,-0.16546200145980575,-0.013728505242329934,-0.1873145335011616,310.0,312.0,308.0,317.0,3.0,1125.708,29.9,41.0,43.7,1.2,199,1,0,38.0
